plant_id_eia,plant_primary_fuel,data_availability,ba_code,ba_code_physical,state,distribution_flag,fuel_category,fuel_category_eia930,timezone,shaped_plant_id
510,GEO,eia_only,CISO,CISO,CA,False,geothermal,other,America/Los_Angeles,903903
511,DFO,eia_only,WACM,WACM,CO,False,petroleum,petroleum,America/Denver,919708
512,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
513,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
514,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
515,WAT,eia_only,WACM,WACM,CO,True,hydro,hydro,America/Denver,919704
516,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
517,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
518,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
519,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
520,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
521,WAT,eia_only,WACM,WACM,CO,False,hydro,hydro,America/Denver,919704
525,BIT,cems_and_eia,PSCO,WACM,CO,False,coal,coal,America/Denver,
531,WAT,eia_only,CISO,CISO,CA,True,hydro,hydro,America/Los_Angeles,903904
533,NG,cems_and_eia,AEC,AEC,AL,False,natural_gas,natural_gas,America/Chicago,
534,WAT,eia_only,BANC,BANC,CA,False,hydro,hydro,America/Los_Angeles,902104
535,NG,eia_only,BANC,BANC,CA,False,natural_gas,natural_gas,America/Los_Angeles,902105
537,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
539,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
540,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
541,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
542,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
544,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
546,RFO,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
547,WAT,eia_only,ISNE,ISNE,MA,False,hydro,hydro,America/New_York,911304
550,WDS,eia_only,AVA,AVA,WA,False,biomass,other,America/Los_Angeles,901801
551,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
552,WAT,eia_only,ISNE,ISNE,CT,False,hydro,hydro,America/New_York,911304
553,WAT,eia_only,ISNE,ISNE,CT,False,hydro,hydro,America/New_York,911304
554,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
557,WAT,cems_and_eia,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
559,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
560,WAT,eia_only,ISNE,ISNE,CT,False,hydro,hydro,America/New_York,911304
561,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
562,NG,cems_and_eia,ISNE,ISNE,CT,False,natural_gas,natural_gas,America/New_York,911305
563,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
564,BIT,cems_and_eia,FMPP,FMPP,FL,False,coal,coal,America/New_York,
565,KER,cems_and_eia,ISNE,ISNE,CT,False,petroleum,petroleum,America/New_York,911308
566,NUC,eia_only,ISNE,ISNE,CT,False,nuclear,nuclear,America/New_York,911306
568,NG,cems_and_eia,ISNE,ISNE,CT,False,natural_gas,natural_gas,America/New_York,
579,WAT,eia_only,NYIS,NYIS,NY,False,hydro,hydro,America/New_York,914704
581,DFO,cems_and_eia,ISNE,ISNE,CT,True,petroleum,petroleum,America/New_York,911308
583,WAT,eia_only,ISNE,ISNE,CT,True,hydro,hydro,America/New_York,911304
584,WAT,eia_only,WACM,WACM,NM,False,hydro,hydro,America/Denver,919704
585,WAT,eia_only,IID,IID,CA,True,hydro,hydro,America/Los_Angeles,910604
586,WAT,eia_only,IID,IID,CA,True,hydro,hydro,America/Los_Angeles,910604
589,WDS,cems_and_eia,ISNE,ISNE,VT,True,biomass,other,America/New_York,
591,DFO,cems_and_eia,PJM,PJM,DE,True,petroleum,petroleum,America/New_York,915708
592,DFO,cems_and_eia,PJM,PJM,DE,True,petroleum,petroleum,America/New_York,915708
593,NG,cems_and_eia,PJM,PJM,DE,False,natural_gas,natural_gas,America/New_York,915705
594,BIT,cems_and_eia,PJM,PJM,DE,False,coal,coal,America/New_York,915702
597,DFO,cems_and_eia,PJM,PJM,DE,True,petroleum,petroleum,America/New_York,915708
599,NG,cems_and_eia,PJM,PJM,DE,False,natural_gas,natural_gas,America/New_York,915705
602,BIT,cems_and_eia,PJM,PJM,MD,False,coal,coal,America/New_York,
607,NG,cems_and_eia,PSEI,PSEI,WA,False,natural_gas,natural_gas,America/Los_Angeles,
609,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,
612,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,
613,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,
617,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,
619,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,908105
620,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,
621,NUC,cems_and_eia,FPL,FPL,FL,False,nuclear,nuclear,America/New_York,908106
622,WAT,eia_only,SCL,SCL,WA,False,hydro,hydro,America/Los_Angeles,916604
625,WAT,eia_only,NYIS,NYIS,NY,True,hydro,hydro,America/New_York,914704
626,WAT,eia_only,CISO,CISO,CA,True,hydro,hydro,America/Los_Angeles,903904
627,DFO,eia_only,FPC,FPC,FL,False,petroleum,petroleum,America/New_York,908008
628,NG,cems_and_eia,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,
632,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
634,NG,cems_and_eia,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,
638,NG,eia_only,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,908005
641,NG,cems_and_eia,SOCO,SOCO,FL,False,natural_gas,natural_gas,America/Chicago,917905
643,NG,cems_and_eia,SOCO,SOCO,FL,False,natural_gas,natural_gas,America/Chicago,
645,NG,cems_and_eia,TEC,TEC,FL,False,natural_gas,natural_gas,America/New_York,918805
649,NUC,eia_only,SOCO,SOCO,GA,False,nuclear,nuclear,America/New_York,917906
663,NG,cems_and_eia,GVL,GVL,FL,False,natural_gas,natural_gas,America/New_York,
664,NG,cems_and_eia,GVL,GVL,FL,False,natural_gas,natural_gas,America/New_York,909705
665,DFO,eia_only,HST,HST,FL,True,petroleum,petroleum,America/New_York,910408
666,NG,cems_and_eia,JEA,JEA,FL,False,natural_gas,natural_gas,America/New_York,
667,NG,cems_and_eia,JEA,JEA,FL,False,natural_gas,natural_gas,America/New_York,
673,NG,cems_and_eia,FMPP,FMPP,FL,False,natural_gas,natural_gas,America/New_York,907905
674,WAT,eia_only,WAUW,WAUW,WY,True,hydro,hydro,America/Denver,
675,NG,cems_and_eia,FMPP,FMPP,FL,False,natural_gas,natural_gas,America/New_York,907905
676,NG,cems_and_eia,FMPP,FMPP,FL,False,natural_gas,natural_gas,America/New_York,
678,WAT,eia_only,ISNE,ISNE,VT,True,hydro,hydro,America/New_York,911304
682,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
683,NG,cems_and_eia,FMPP,FMPP,FL,False,natural_gas,natural_gas,America/New_York,
688,NG,cems_and_eia,TAL,TAL,FL,False,natural_gas,natural_gas,America/New_York,
689,NG,cems_and_eia,TAL,TAL,FL,False,natural_gas,natural_gas,America/New_York,
690,WAT,eia_only,FPL,FPL,FL,False,hydro,hydro,America/Chicago,908104
692,WND,eia_only,WAUW,WAUW,WY,False,wind,wind,America/Denver,920012
696,DFO,eia_only,FPL,FPL,FL,True,petroleum,petroleum,America/New_York,908108
698,DFO,eia_only,SWPP,SWPP,MO,True,petroleum,petroleum,America/Chicago,918608
702,WAT,eia_only,SOCO,SOCO,AL,False,hydro,hydro,America/New_York,917904
703,BIT,cems_and_eia,SOCO,SOCO,GA,False,coal,coal,America/New_York,
704,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
706,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
707,WAT,eia_only,SOCO,SOCO,AL,False,hydro,hydro,America/New_York,917904
710,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
712,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
714,WAT,eia_only,CISO,CISO,CA,True,hydro,hydro,America/Los_Angeles,903904
715,DFO,cems_and_eia,SOCO,SOCO,GA,False,petroleum,petroleum,America/New_York,917908
717,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
718,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
719,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
720,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
722,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
723,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
724,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
725,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
728,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
729,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
732,DFO,eia_only,SOCO,SOCO,GA,False,petroleum,petroleum,America/New_York,917908
736,WAT,eia_only,SCEG,SCEG,GA,False,hydro,hydro,America/New_York,916504
745,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
751,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
752,WAT,eia_only,SOCO,SOCO,GA,True,hydro,hydro,America/New_York,917904
753,NG,eia_only,SOCO,SOCO,GA,True,natural_gas,natural_gas,America/New_York,917905
754,WAT,eia_only,SEPA,DUK,GA,False,hydro,hydro,America/New_York,917004
757,WAT,eia_only,TVA,TVA,GA,False,hydro,hydro,America/New_York,919404
758,WAT,eia_only,TVA,TVA,GA,False,hydro,hydro,America/New_York,919404
759,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
760,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
761,WAT,eia_only,SOCO,SOCO,GA,False,hydro,hydro,America/New_York,917904
762,NG,eia_only,SWPP,SWPP,OK,False,natural_gas,natural_gas,America/Chicago,
765,RFO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
766,RFO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
768,DFO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
769,DFO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
771,WAT,eia_only,HECO,HECO,HI,True,hydro,hydro,Pacific/Honolulu,910004
772,RFO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
774,WAT,eia_only,HECO,HECO,HI,True,hydro,hydro,Pacific/Honolulu,910004
776,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
785,WAT,eia_only,SWPP,SWPP,NE,False,hydro,hydro,America/Denver,918604
788,WAT,eia_only,ISNE,ISNE,VT,True,hydro,hydro,America/New_York,911304
789,DFO,eia_only,AKMS,AKMS,AK,True,petroleum,petroleum,America/Anchorage,990208
790,WAT,eia_only,PACE,PACE,ID,False,hydro,hydro,America/Boise,915404
791,WAT,eia_only,ERCO,ERCO,TX,False,hydro,hydro,America/Chicago,907704
792,DFO,eia_only,HIMS,HIMS,HI,True,petroleum,petroleum,Pacific/Honolulu,991508
794,WAT,eia_only,ERCO,ERCO,TX,False,hydro,hydro,America/Chicago,907704
805,WAT,eia_only,ISNE,ISNE,ME,True,hydro,hydro,America/New_York,911304
808,WAT,eia_only,NYIS,NYIS,NY,True,hydro,hydro,America/New_York,914704
809,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
810,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
811,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
812,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
813,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
814,WAT,eia_only,IPCO,IPCO,ID,True,hydro,hydro,America/Boise,911004
815,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
816,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
817,DFO,eia_only,IPCO,IPCO,ID,False,petroleum,petroleum,America/Boise,911008
818,WAT,eia_only,IPCO,IPCO,ID,True,hydro,hydro,America/Boise,911004
819,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
820,WAT,eia_only,IPCO,IPCO,ID,True,hydro,hydro,America/Boise,911004
821,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
822,WAT,eia_only,IPCO,IPCO,ID,False,hydro,hydro,America/Boise,911004
823,WAT,eia_only,IPCO,IPCO,ID,True,hydro,hydro,America/Boise,911004
825,WAT,eia_only,PACE,PACE,ID,True,hydro,hydro,America/Boise,915404
827,WAT,eia_only,PACE,PACE,ID,False,hydro,hydro,America/Boise,915404
829,WAT,eia_only,PACE,PACE,ID,False,hydro,hydro,America/Boise,915404
831,WAT,eia_only,PACE,PACE,ID,False,hydro,hydro,America/Boise,915404
833,WAT,eia_only,AVA,AVA,ID,False,hydro,hydro,America/Los_Angeles,901804
835,WAT,eia_only,AVA,AVA,ID,False,hydro,hydro,America/Los_Angeles,901804
839,WAT,eia_only,CISO,CISO,CA,True,hydro,hydro,America/Los_Angeles,903904
840,WAT,eia_only,BPAT,BPAT,ID,False,hydro,hydro,America/Los_Angeles,902704
841,WAT,eia_only,PACE,PACE,ID,True,hydro,hydro,America/Boise,915404
843,WAT,eia_only,PACE,PACE,ID,True,hydro,hydro,America/Boise,915404
844,WAT,eia_only,PACE,PACE,ID,True,hydro,hydro,America/Boise,915404
846,WAT,eia_only,CISO,CISO,CA,True,hydro,hydro,America/Los_Angeles,903904
850,WAT,eia_only,BPAT,BPAT,ID,False,hydro,hydro,America/Boise,902704
851,WAT,eia_only,BPAT,BPAT,ID,False,hydro,hydro,America/Los_Angeles,902704
856,SUB,cems_and_eia,MISO,MISO,IL,False,coal,coal,America/Chicago,
862,NG,eia_only,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
869,NUC,eia_only,PJM,PJM,IL,False,nuclear,nuclear,America/Chicago,915706
874,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
876,RC,cems_and_eia,PJM,PJM,IL,False,coal,coal,America/Chicago,
879,SUB,cems_and_eia,PJM,PJM,IL,False,coal,coal,America/Chicago,915702
880,NUC,eia_only,PJM,PJM,IL,False,nuclear,nuclear,America/Chicago,915706
883,SUB,cems_and_eia,PJM,PJM,IL,False,coal,coal,America/Chicago,
884,SUB,cems_and_eia,PJM,PJM,IL,False,coal,coal,America/Chicago,915702
886,DFO,cems_and_eia,PJM,PJM,IL,False,petroleum,petroleum,America/Chicago,915708
887,RC,cems_and_eia,GLHB,GLHB,IL,False,coal,coal,America/Chicago,
889,RC,cems_and_eia,MISO,MISO,IL,False,coal,coal,America/Chicago,
899,WAT,eia_only,MISO,MISO,IL,False,hydro,hydro,America/Chicago,912904
902,GEO,eia_only,CISO,CISO,CA,False,geothermal,other,America/Los_Angeles,
903,WAT,eia_only,MISO,MISO,IL,True,hydro,hydro,America/Chicago,912904
905,WAT,eia_only,CISO,CISO,CA,False,hydro,hydro,America/Los_Angeles,903904
913,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
917,WAT,eia_only,GCPD,GCPD,WA,False,hydro,hydro,America/Los_Angeles,908304
925,WAT,eia_only,PACE,PACE,UT,True,hydro,hydro,America/Denver,915404
934,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
935,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
936,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
937,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
941,DFO,eia_only,MISO,MISO,IL,True,petroleum,petroleum,America/Chicago,912908
943,DFO,eia_only,MISO,MISO,IL,True,petroleum,petroleum,America/Chicago,912908
944,WND,eia_only,MISO,MISO,IL,False,wind,wind,America/Chicago,912912
946,DFO,eia_only,MISO,MISO,IL,True,petroleum,petroleum,America/Chicago,912908
948,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
949,DFO,eia_only,MISO,MISO,IL,True,petroleum,petroleum,America/Chicago,912908
955,WAT,eia_only,MISO,MISO,IL,False,hydro,hydro,America/Chicago,912904
957,NG,eia_only,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
958,DFO,eia_only,MISO,MISO,IL,True,petroleum,petroleum,America/Chicago,912908
959,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
960,NG,eia_only,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
961,DFO,eia_only,PJM,PJM,IL,False,petroleum,petroleum,America/Chicago,915708
963,BIT,cems_and_eia,MISO,MISO,IL,False,coal,coal,America/Chicago,
964,BIT,eia_only,MISO,MISO,IL,False,coal,coal,America/Chicago,912902
965,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
969,DFO,eia_only,MISO,MISO,IL,False,petroleum,petroleum,America/Chicago,912908
971,NG,eia_only,MISO,MISO,IL,True,natural_gas,natural_gas,America/Chicago,912905
972,NG,eia_only,PJM,PJM,IL,True,natural_gas,natural_gas,America/Chicago,915705
976,BIT,cems_and_eia,MISO,MISO,IL,False,coal,coal,America/Chicago,
983,BIT,cems_and_eia,PJM,PJM,IN,False,coal,coal,America/Indiana/Indianapolis,
986,WAT,eia_only,PJM,PJM,IN,True,hydro,hydro,America/Indiana/Indianapolis,915704
987,WAT,eia_only,PACE,PACE,ID,True,hydro,hydro,America/Boise,915404
989,WAT,eia_only,PJM,PJM,IN,True,hydro,hydro,America/Indiana/Indianapolis,915704
990,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Indianapolis,912905
991,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Indianapolis,912905
992,NG,cems_and_eia,MISO,MISO,IN,True,natural_gas,natural_gas,America/Indiana/Indianapolis,
994,BIT,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Indiana/Petersburg,
997,SUB,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Chicago,912902
998,WAT,eia_only,MISO,MISO,IN,False,hydro,hydro,America/Indiana/Indianapolis,912904
999,WAT,eia_only,MISO,MISO,IN,False,hydro,hydro,America/Indiana/Indianapolis,912904
1001,BIT,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Indiana/Indianapolis,
1004,SGC,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Indiana/Vincennes,
1005,WAT,eia_only,MISO,MISO,IN,False,hydro,hydro,America/Indiana/Vevay,912904
1007,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Indianapolis,912905
1008,BIT,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Kentucky/Louisville,912902
1012,BIT,cems_and_eia,MISO,MISO,IN,False,coal,coal,America/Chicago,
1016,NG,cems_and_eia,CPLE,CPLE,NC,False,natural_gas,natural_gas,America/New_York,904305
1020,WAT,eia_only,PACE,PACE,UT,True,hydro,hydro,America/Denver,915404
1024,BIT,eia_only,MISO,MISO,IN,True,coal,coal,America/Indiana/Indianapolis,912902
1037,BIT,eia_only,MISO,MISO,IN,True,coal,coal,America/Indiana/Indianapolis,912902
1038,NG,eia_only,MISO,MISO,IN,False,natural_gas,natural_gas,America/Chicago,912905
1040,BIT,cems_and_eia,PJM,PJM,IN,True,coal,coal,America/Indiana/Indianapolis,915702
1047,SUB,cems_and_eia,MISO,MISO,IA,False,coal,coal,America/Chicago,
1067,WAT,eia_only,MISO,MISO,IA,True,hydro,hydro,America/Chicago,912904
1068,NG,cems_and_eia,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,
1073,SUB,cems_and_eia,MISO,MISO,IA,False,coal,coal,America/Chicago,
1079,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1081,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1082,RC,cems_and_eia,MISO,MISO,IA,False,coal,coal,America/Chicago,
1084,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1091,RC,cems_and_eia,MISO,MISO,IA,False,coal,coal,America/Chicago,
1097,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1104,SUB,cems_and_eia,MISO,MISO,IA,False,coal,coal,America/Chicago,
1109,WAT,eia_only,MISO,MISO,IA,False,hydro,hydro,America/Chicago,912904
1120,DFO,eia_only,SWPP,SWPP,IA,True,petroleum,petroleum,America/Chicago,918608
1121,DFO,eia_only,SWPP,SWPP,IA,True,petroleum,petroleum,America/Chicago,918608
1122,NG,cems_and_eia,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,
1123,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1124,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1125,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1126,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1127,DFO,eia_only,AECI,AECI,IA,False,petroleum,petroleum,America/Chicago,900308
1128,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1129,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1130,NG,eia_only,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1131,NG,cems_and_eia,MISO,MISO,IA,False,natural_gas,natural_gas,America/Chicago,912905
1132,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1134,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1135,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1137,DFO,eia_only,SWPP,SWPP,IA,False,petroleum,petroleum,America/Chicago,918608
1138,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1141,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1142,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1143,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1145,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1146,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1150,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1153,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1154,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1155,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1156,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1157,DFO,eia_only,SWPP,SWPP,IA,True,petroleum,petroleum,America/Chicago,918608
1158,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1160,DFO,eia_only,SWPP,SWPP,IA,False,petroleum,petroleum,America/Chicago,918608
1162,DFO,eia_only,MISO,MISO,IA,True,petroleum,petroleum,America/Chicago,912908
1163,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
1164,DFO,eia_only,SWPP,SWPP,IA,False,petroleum,petroleum,America/Chicago,918608
1165,DFO,eia_only,MISO,MISO,IA,False,petroleum,petroleum,America/Chicago,912908
